query,ground_truth_id,top_1_match,top_1_match_id,top_1_accuracy,top_1_score,precision_at_5
../Real\451__M_Right_middle_finger.BMP,451,451__M_Right_middle_finger.BMP,451,1,0.9999999829359397,0.2
../Real\451__M_Right_ring_finger.BMP,451,451__M_Right_ring_finger.BMP,451,1,0.999999957172855,0.2
../Real\451__M_Right_thumb_finger.BMP,451,451__M_Right_thumb_finger.BMP,451,1,0.9999999778832422,0.2
../Real\452__F_Left_index_finger.BMP,452,452__F_Left_index_finger.BMP,452,1,0.9999999661807994,0.2
../Real\452__F_Left_little_finger.BMP,452,452__F_Left_little_finger.BMP,452,1,0.9999999817798298,0.2
../Real\452__F_Left_middle_finger.BMP,452,452__F_Left_middle_finger.BMP,452,1,0.999999934452577,0.2
../Real\452__F_Left_ring_finger.BMP,452,452__F_Left_ring_finger.BMP,452,1,0.9999999631132725,0.2
../Real\452__F_Left_thumb_finger.BMP,452,452__F_Left_thumb_finger.BMP,452,1,0.9999999719640518,0.2
../Real\452__F_Right_index_finger.BMP,452,452__F_Right_index_finger.BMP,452,1,0.9999999615258525,0.2
../Real\452__F_Right_little_finger.BMP,452,452__F_Right_little_finger.BMP,452,1,0.9999999738132112,0.2
../Real\452__F_Right_middle_finger.BMP,452,452__F_Right_middle_finger.BMP,452,1,0.9999999796343864,0.2
../Real\452__F_Right_ring_finger.BMP,452,452__F_Right_ring_finger.BMP,452,1,0.9999999558690068,0.2
../Real\452__F_Right_thumb_finger.BMP,452,452__F_Right_thumb_finger.BMP,452,1,0.9999999814771104,0.2
../Real\453__F_Left_index_finger.BMP,453,453__F_Left_index_finger.BMP,453,1,0.9999999733822985,0.2
../Real\453__F_Left_little_finger.BMP,453,453__F_Left_little_finger.BMP,453,1,0.9999999880273621,0.2
../Real\453__F_Left_middle_finger.BMP,453,453__F_Left_middle_finger.BMP,453,1,0.9999999394559358,0.2
../Real\453__F_Left_ring_finger.BMP,453,453__F_Left_ring_finger.BMP,453,1,0.9999999378535116,0.2
../Real\453__F_Left_thumb_finger.BMP,453,453__F_Left_thumb_finger.BMP,453,1,0.9999999726906876,0.2
../Real\453__F_Right_index_finger.BMP,453,453__F_Right_index_finger.BMP,453,1,0.9999999209044281,0.2
../Real\453__F_Right_little_finger.BMP,453,453__F_Right_little_finger.BMP,453,1,0.9999999701263572,0.2
../Real\453__F_Right_middle_finger.BMP,453,453__F_Right_middle_finger.BMP,453,1,0.9999999498457565,0.2
../Real\453__F_Right_ring_finger.BMP,453,453__F_Right_ring_finger.BMP,453,1,0.9999999759240601,0.2
../Real\453__F_Right_thumb_finger.BMP,453,453__F_Right_thumb_finger.BMP,453,1,0.9999999806307468,0.2
../Real\454__M_Left_index_finger.BMP,454,454__M_Left_index_finger.BMP,454,1,0.999999982469892,0.2
../Real\454__M_Left_little_finger.BMP,454,454__M_Left_little_finger.BMP,454,1,0.9999999633843994,0.2
../Real\454__M_Left_middle_finger.BMP,454,454__M_Left_middle_finger.BMP,454,1,0.9999999610480454,0.2
../Real\454__M_Left_ring_finger.BMP,454,454__M_Left_ring_finger.BMP,454,1,0.9999999642307289,0.2
../Real\454__M_Left_thumb_finger.BMP,454,454__M_Left_thumb_finger.BMP,454,1,0.999999971379625,0.2
../Real\454__M_Right_index_finger.BMP,454,454__M_Right_index_finger.BMP,454,1,0.9999999798697463,0.2
../Real\454__M_Right_little_finger.BMP,454,454__M_Right_little_finger.BMP,454,1,0.9999999902246749,0.2
../Real\454__M_Right_middle_finger.BMP,454,454__M_Right_middle_finger.BMP,454,1,0.9999999776794275,0.2
../Real\454__M_Right_ring_finger.BMP,454,454__M_Right_ring_finger.BMP,454,1,0.9999999645347073,0.2
../Real\454__M_Right_thumb_finger.BMP,454,454__M_Right_thumb_finger.BMP,454,1,0.9999999424192754,0.2
../Real\455__M_Left_index_finger.BMP,455,455__M_Left_index_finger.BMP,455,1,0.9999999890590786,0.2
../Real\455__M_Left_little_finger.BMP,455,455__M_Left_little_finger.BMP,455,1,0.9999999719868865,0.2
../Real\455__M_Left_middle_finger.BMP,455,455__M_Left_middle_finger.BMP,455,1,0.9999999459293437,0.2
../Real\455__M_Left_ring_finger.BMP,455,455__M_Left_ring_finger.BMP,455,1,0.9999999454593098,0.2
../Real\455__M_Left_thumb_finger.BMP,455,455__M_Left_thumb_finger.BMP,455,1,0.9999999809719956,0.2
../Real\455__M_Right_index_finger.BMP,455,455__M_Right_index_finger.BMP,455,1,0.9999999738691904,0.2
../Real\455__M_Right_little_finger.BMP,455,455__M_Right_little_finger.BMP,455,1,0.999999968131701,0.2
../Real\455__M_Right_middle_finger.BMP,455,455__M_Right_middle_finger.BMP,455,1,0.9999999914940247,0.2
../Real\455__M_Right_ring_finger.BMP,455,455__M_Right_ring_finger.BMP,455,1,0.999999949712961,0.2
../Real\455__M_Right_thumb_finger.BMP,455,455__M_Right_thumb_finger.BMP,455,1,0.9999999911627583,0.2
../Real\456__M_Left_index_finger.BMP,456,456__M_Left_index_finger.BMP,456,1,0.9999999699734957,0.2
../Real\456__M_Left_little_finger.BMP,456,456__M_Left_little_finger.BMP,456,1,0.9999999715165326,0.2
../Real\456__M_Left_middle_finger.BMP,456,456__M_Left_middle_finger.BMP,456,1,0.9999999822734147,0.4
../Real\456__M_Left_ring_finger.BMP,456,456__M_Left_ring_finger.BMP,456,1,0.9999999624746351,0.2
../Real\456__M_Left_thumb_finger.BMP,456,456__M_Left_thumb_finger.BMP,456,1,0.9999999553271145,0.2
../Real\456__M_Right_index_finger.BMP,456,456__M_Right_index_finger.BMP,456,1,0.9999999853157164,0.2
../Real\456__M_Right_little_finger.BMP,456,456__M_Right_little_finger.BMP,456,1,0.9999999737726669,0.2
../Real\456__M_Right_middle_finger.BMP,456,456__M_Right_middle_finger.BMP,456,1,0.9999999737122293,0.2
../Real\456__M_Right_ring_finger.BMP,456,456__M_Right_ring_finger.BMP,456,1,0.9999999842209597,0.2
../Real\456__M_Right_thumb_finger.BMP,456,456__M_Right_thumb_finger.BMP,456,1,0.9999999820660909,0.2
../Real\457__M_Left_index_finger.BMP,457,457__M_Left_index_finger.BMP,457,1,0.9999999442427338,0.2
../Real\457__M_Left_little_finger.BMP,457,457__M_Left_little_finger.BMP,457,1,0.9999999548580907,0.2
../Real\457__M_Left_middle_finger.BMP,457,457__M_Left_middle_finger.BMP,457,1,0.9999999430229529,0.2
../Real\457__M_Left_ring_finger.BMP,457,457__M_Left_ring_finger.BMP,457,1,0.9999999833914626,0.2
../Real\457__M_Left_thumb_finger.BMP,457,457__M_Left_thumb_finger.BMP,457,1,0.9999999713133112,0.2
../Real\457__M_Right_index_finger.BMP,457,457__M_Right_index_finger.BMP,457,1,0.9999999810759161,0.2
../Real\457__M_Right_little_finger.BMP,457,457__M_Right_little_finger.BMP,457,1,0.9999999369030659,0.2
../Real\457__M_Right_middle_finger.BMP,457,457__M_Right_middle_finger.BMP,457,1,0.9999999315177105,0.4
../Real\457__M_Right_ring_finger.BMP,457,457__M_Right_ring_finger.BMP,457,1,0.9999999920789758,0.2
../Real\457__M_Right_thumb_finger.BMP,457,457__M_Right_thumb_finger.BMP,457,1,0.9999999108067013,0.2
../Real\458__M_Left_index_finger.BMP,458,458__M_Left_index_finger.BMP,458,1,0.9999999719136758,0.2
../Real\458__M_Left_little_finger.BMP,458,458__M_Left_little_finger.BMP,458,1,0.9999999850717108,0.2
../Real\458__M_Left_middle_finger.BMP,458,458__M_Left_middle_finger.BMP,458,1,0.9999999813480872,0.2
../Real\458__M_Left_ring_finger.BMP,458,458__M_Left_ring_finger.BMP,458,1,0.9999999768697208,0.2
../Real\458__M_Left_thumb_finger.BMP,458,458__M_Left_thumb_finger.BMP,458,1,0.9999999730322046,0.2
../Real\458__M_Right_index_finger.BMP,458,458__M_Right_index_finger.BMP,458,1,0.999999957146925,0.2
../Real\458__M_Right_little_finger.BMP,458,458__M_Right_little_finger.BMP,458,1,0.999999953677649,0.2
../Real\458__M_Right_middle_finger.BMP,458,458__M_Right_middle_finger.BMP,458,1,0.9999999329328552,0.2
../Real\458__M_Right_ring_finger.BMP,458,458__M_Right_ring_finger.BMP,458,1,0.9999999657400533,0.2
../Real\458__M_Right_thumb_finger.BMP,458,458__M_Right_thumb_finger.BMP,458,1,0.9999999786486068,0.2
../Real\459__M_Left_index_finger.BMP,459,459__M_Left_index_finger.BMP,459,1,0.9999999652975152,0.2
../Real\459__M_Left_little_finger.BMP,459,459__M_Left_little_finger.BMP,459,1,0.9999999393128918,0.2
../Real\459__M_Left_middle_finger.BMP,459,459__M_Left_middle_finger.BMP,459,1,0.9999999655407824,0.2
../Real\459__M_Left_ring_finger.BMP,459,459__M_Left_ring_finger.BMP,459,1,0.9999999272736597,0.2
../Real\459__M_Left_thumb_finger.BMP,459,459__M_Left_thumb_finger.BMP,459,1,0.9999999453340305,0.2
../Real\459__M_Right_index_finger.BMP,459,459__M_Right_index_finger.BMP,459,1,0.9999999385825972,0.2
../Real\459__M_Right_little_finger.BMP,459,459__M_Right_little_finger.BMP,459,1,0.999999949599265,0.2
../Real\459__M_Right_middle_finger.BMP,459,459__M_Right_middle_finger.BMP,459,1,0.9999999464883633,0.2
../Real\459__M_Right_ring_finger.BMP,459,459__M_Right_ring_finger.BMP,459,1,0.9999999648874038,0.2
../Real\459__M_Right_thumb_finger.BMP,459,459__M_Right_thumb_finger.BMP,459,1,0.9999999844591679,0.2
../Real\45__M_Left_index_finger.BMP,45,45__M_Left_index_finger.BMP,45,1,0.9999999403155602,0.2
../Real\45__M_Left_little_finger.BMP,45,45__M_Left_little_finger.BMP,45,1,0.9999999626647497,0.2
../Real\45__M_Left_middle_finger.BMP,45,45__M_Left_middle_finger.BMP,45,1,0.9999999772738446,0.2
../Real\45__M_Left_ring_finger.BMP,45,45__M_Left_ring_finger.BMP,45,1,0.9999999321777558,0.2
../Real\45__M_Left_thumb_finger.BMP,45,45__M_Left_thumb_finger.BMP,45,1,0.9999999459536474,0.2
../Real\45__M_Right_index_finger.BMP,45,45__M_Right_index_finger.BMP,45,1,0.99999998383247,0.2
../Real\45__M_Right_little_finger.BMP,45,45__M_Right_little_finger.BMP,45,1,0.9999999898653892,0.2
../Real\45__M_Right_middle_finger.BMP,45,45__M_Right_middle_finger.BMP,45,1,0.9999999755109731,0.2
../Real\45__M_Right_ring_finger.BMP,45,45__M_Right_ring_finger.BMP,45,1,0.9999999793354412,0.2
../Real\45__M_Right_thumb_finger.BMP,45,45__M_Right_thumb_finger.BMP,45,1,0.9999999786661512,0.2
../Real\460__M_Left_index_finger.BMP,460,460__M_Left_index_finger.BMP,460,1,0.9999999808875538,0.2
../Real\460__M_Left_little_finger.BMP,460,460__M_Left_little_finger.BMP,460,1,0.9999999855930659,0.2
../Real\460__M_Left_middle_finger.BMP,460,460__M_Left_middle_finger.BMP,460,1,0.9999999520399745,0.2
../Real\460__M_Left_ring_finger.BMP,460,460__M_Left_ring_finger.BMP,460,1,0.9999999851709516,0.2
../Real\460__M_Left_thumb_finger.BMP,460,460__M_Left_thumb_finger.BMP,460,1,0.9999999794500845,0.2
../Real\460__M_Right_index_finger.BMP,460,460__M_Right_index_finger.BMP,460,1,0.9999999926235383,0.2
../Real\460__M_Right_little_finger.BMP,460,460__M_Right_little_finger.BMP,460,1,0.9999999861385092,0.2
../Real\460__M_Right_middle_finger.BMP,460,460__M_Right_middle_finger.BMP,460,1,0.9999999716294118,0.2
../Real\460__M_Right_ring_finger.BMP,460,460__M_Right_ring_finger.BMP,460,1,0.9999999283584919,0.4
../Real\460__M_Right_thumb_finger.BMP,460,460__M_Right_thumb_finger.BMP,460,1,0.999999942253737,0.2
../Real\461__F_Left_index_finger.BMP,461,461__F_Left_index_finger.BMP,461,1,0.9999999780213648,0.2
../Real\461__F_Left_little_finger.BMP,461,461__F_Left_little_finger.BMP,461,1,0.9999999847979297,0.2
../Real\461__F_Left_middle_finger.BMP,461,461__F_Left_middle_finger.BMP,461,1,0.9999999761235231,0.2
../Real\461__F_Left_ring_finger.BMP,461,461__F_Left_ring_finger.BMP,461,1,0.999999951509255,0.2
../Real\461__F_Left_thumb_finger.BMP,461,461__F_Left_thumb_finger.BMP,461,1,0.9999999909631219,0.2
../Real\461__F_Right_index_finger.BMP,461,461__F_Right_index_finger.BMP,461,1,0.9999999725638266,0.2
../Real\461__F_Right_little_finger.BMP,461,461__F_Right_little_finger.BMP,461,1,0.9999999414590707,0.2
../Real\461__F_Right_middle_finger.BMP,461,461__F_Right_middle_finger.BMP,461,1,0.9999999872613201,0.2
../Real\461__F_Right_ring_finger.BMP,461,461__F_Right_ring_finger.BMP,461,1,0.9999999840787577,0.2
../Real\461__F_Right_thumb_finger.BMP,461,461__F_Right_thumb_finger.BMP,461,1,0.9999999592228462,0.2
../Real\462__M_Left_index_finger.BMP,462,462__M_Left_index_finger.BMP,462,1,0.9999999905960967,0.2
../Real\462__M_Left_little_finger.BMP,462,462__M_Left_little_finger.BMP,462,1,0.9999999620365463,0.2
../Real\462__M_Left_middle_finger.BMP,462,462__M_Left_middle_finger.BMP,462,1,0.9999999311019663,0.2
../Real\462__M_Left_ring_finger.BMP,462,462__M_Left_ring_finger.BMP,462,1,0.9999999735816539,0.2
../Real\462__M_Left_thumb_finger.BMP,462,462__M_Left_thumb_finger.BMP,462,1,0.9999999554064128,0.2
../Real\462__M_Right_index_finger.BMP,462,462__M_Right_index_finger.BMP,462,1,0.9999999913132417,0.2
../Real\462__M_Right_little_finger.BMP,462,462__M_Right_little_finger.BMP,462,1,0.9999999833257374,0.2
../Real\462__M_Right_middle_finger.BMP,462,462__M_Right_middle_finger.BMP,462,1,0.9999999424757245,0.2
../Real\462__M_Right_ring_finger.BMP,462,462__M_Right_ring_finger.BMP,462,1,0.9999999517779674,0.2
../Real\462__M_Right_thumb_finger.BMP,462,462__M_Right_thumb_finger.BMP,462,1,0.9999999616517651,0.2
../Real\463__F_Left_index_finger.BMP,463,463__F_Left_index_finger.BMP,463,1,0.9999999840238171,0.2
../Real\463__F_Left_little_finger.BMP,463,463__F_Left_little_finger.BMP,463,1,0.9999999563155348,0.2
../Real\463__F_Left_middle_finger.BMP,463,463__F_Left_middle_finger.BMP,463,1,0.9999999729114327,0.2
../Real\463__F_Left_ring_finger.BMP,463,463__F_Left_ring_finger.BMP,463,1,0.9999999821292281,0.2
../Real\463__F_Left_thumb_finger.BMP,463,463__F_Left_thumb_finger.BMP,463,1,0.9999999702800073,0.2
../Real\463__F_Right_index_finger.BMP,463,463__F_Right_index_finger.BMP,463,1,0.9999999811159367,0.2
../Real\463__F_Right_little_finger.BMP,463,463__F_Right_little_finger.BMP,463,1,0.9999999432363135,0.2
../Real\463__F_Right_middle_finger.BMP,463,463__F_Right_middle_finger.BMP,463,1,0.9999999827038409,0.2
../Real\463__F_Right_ring_finger.BMP,463,463__F_Right_ring_finger.BMP,463,1,0.999999987048742,0.2
../Real\463__F_Right_thumb_finger.BMP,463,463__F_Right_thumb_finger.BMP,463,1,0.9999999620440799,0.2
../Real\464__M_Left_index_finger.BMP,464,464__M_Left_index_finger.BMP,464,1,0.9999999400070569,0.2
../Real\464__M_Left_little_finger.BMP,464,464__M_Left_little_finger.BMP,464,1,0.9999999782889547,0.2
../Real\464__M_Left_middle_finger.BMP,464,464__M_Left_middle_finger.BMP,464,1,0.9999999790113041,0.2
../Real\464__M_Left_ring_finger.BMP,464,464__M_Left_ring_finger.BMP,464,1,0.9999999515117376,0.2
../Real\464__M_Left_thumb_finger.BMP,464,464__M_Left_thumb_finger.BMP,464,1,0.999999954794317,0.2
../Real\464__M_Right_index_finger.BMP,464,464__M_Right_index_finger.BMP,464,1,0.9999999658501709,0.2
../Real\464__M_Right_little_finger.BMP,464,464__M_Right_little_finger.BMP,464,1,0.9999999702750226,0.2
../Real\464__M_Right_middle_finger.BMP,464,464__M_Right_middle_finger.BMP,464,1,0.9999999882468901,0.2
../Real\464__M_Right_ring_finger.BMP,464,464__M_Right_ring_finger.BMP,464,1,0.9999999681233251,0.2
../Real\464__M_Right_thumb_finger.BMP,464,464__M_Right_thumb_finger.BMP,464,1,0.9999999891651816,0.2
../Real\465__F_Left_index_finger.BMP,465,465__F_Left_index_finger.BMP,465,1,0.9999999389012192,0.2
../Real\465__F_Left_little_finger.BMP,465,465__F_Left_little_finger.BMP,465,1,0.9999999488573228,0.2
../Real\465__F_Left_middle_finger.BMP,465,465__F_Left_middle_finger.BMP,465,1,0.9999999858743456,0.2
../Real\465__F_Left_ring_finger.BMP,465,465__F_Left_ring_finger.BMP,465,1,0.9999999430624545,0.2
../Real\465__F_Left_thumb_finger.BMP,465,465__F_Left_thumb_finger.BMP,465,1,0.9999999681285006,0.2
../Real\465__F_Right_index_finger.BMP,465,465__F_Right_index_finger.BMP,465,1,0.9999999919647328,0.2
../Real\465__F_Right_little_finger.BMP,465,465__F_Right_little_finger.BMP,465,1,0.9999999587139318,0.2
../Real\465__F_Right_middle_finger.BMP,465,465__F_Right_middle_finger.BMP,465,1,0.9999999582997566,0.2
../Real\465__F_Right_ring_finger.BMP,465,465__F_Right_ring_finger.BMP,465,1,0.9999999775990948,0.2
../Real\465__F_Right_thumb_finger.BMP,465,465__F_Right_thumb_finger.BMP,465,1,0.9999999917136428,0.2
../Real\466__F_Left_index_finger.BMP,466,466__F_Left_index_finger.BMP,466,1,0.999999962960223,0.2
../Real\466__F_Left_little_finger.BMP,466,466__F_Left_little_finger.BMP,466,1,0.9999999800994188,0.2
../Real\466__F_Left_middle_finger.BMP,466,466__F_Left_middle_finger.BMP,466,1,0.9999999484918546,0.2
../Real\466__F_Left_ring_finger.BMP,466,466__F_Left_ring_finger.BMP,466,1,0.9999999937942596,0.2
../Real\466__F_Left_thumb_finger.BMP,466,466__F_Left_thumb_finger.BMP,466,1,0.9999999751043686,0.2
../Real\466__F_Right_index_finger.BMP,466,466__F_Right_index_finger.BMP,466,1,0.9999999552549629,0.2
../Real\466__F_Right_little_finger.BMP,466,466__F_Right_little_finger.BMP,466,1,0.9999999530764138,0.2
../Real\466__F_Right_middle_finger.BMP,466,466__F_Right_middle_finger.BMP,466,1,0.9999999866896075,0.2
../Real\466__F_Right_ring_finger.BMP,466,466__F_Right_ring_finger.BMP,466,1,0.9999999666945322,0.2
../Real\466__F_Right_thumb_finger.BMP,466,466__F_Right_thumb_finger.BMP,466,1,0.9999999464176774,0.2
../Real\467__M_Left_index_finger.BMP,467,467__M_Left_index_finger.BMP,467,1,0.9999999440215457,0.2
../Real\467__M_Left_little_finger.BMP,467,467__M_Left_little_finger.BMP,467,1,0.9999999069221908,0.2
../Real\467__M_Left_middle_finger.BMP,467,467__M_Left_middle_finger.BMP,467,1,0.9999999893961329,0.2
../Real\467__M_Left_ring_finger.BMP,467,467__M_Left_ring_finger.BMP,467,1,0.9999999834811064,0.2
../Real\467__M_Left_thumb_finger.BMP,467,467__M_Left_thumb_finger.BMP,467,1,0.9999999925144799,0.2
../Real\467__M_Right_index_finger.BMP,467,467__M_Right_index_finger.BMP,467,1,0.9999999769782709,0.2
../Real\467__M_Right_little_finger.BMP,467,467__M_Right_little_finger.BMP,467,1,0.999999974348202,0.2
../Real\467__M_Right_middle_finger.BMP,467,467__M_Right_middle_finger.BMP,467,1,0.9999999927045734,0.2
../Real\467__M_Right_ring_finger.BMP,467,467__M_Right_ring_finger.BMP,467,1,0.9999999847876114,0.2
../Real\467__M_Right_thumb_finger.BMP,467,467__M_Right_thumb_finger.BMP,467,1,0.9999999849155283,0.2
../Real\468__F_Left_index_finger.BMP,468,468__F_Left_index_finger.BMP,468,1,0.9999999363466346,0.2
../Real\468__F_Left_little_finger.BMP,468,468__F_Left_little_finger.BMP,468,1,0.999999968556905,0.2
../Real\468__F_Left_middle_finger.BMP,468,468__F_Left_middle_finger.BMP,468,1,0.9999999817992989,0.2
../Real\468__F_Left_ring_finger.BMP,468,468__F_Left_ring_finger.BMP,468,1,0.9999999902080262,0.2
../Real\468__F_Left_thumb_finger.BMP,468,468__F_Left_thumb_finger.BMP,468,1,0.9999999927177561,0.2
../Real\468__F_Right_index_finger.BMP,468,468__F_Right_index_finger.BMP,468,1,0.9999999894251759,0.2
../Real\468__F_Right_little_finger.BMP,468,468__F_Right_little_finger.BMP,468,1,0.9999999639956242,0.2
../Real\468__F_Right_middle_finger.BMP,468,468__F_Right_middle_finger.BMP,468,1,0.9999999447380439,0.2
../Real\468__F_Right_ring_finger.BMP,468,468__F_Right_ring_finger.BMP,468,1,0.9999999882596418,0.2
../Real\468__F_Right_thumb_finger.BMP,468,468__F_Right_thumb_finger.BMP,468,1,0.9999999945020279,0.2
../Real\469__M_Left_index_finger.BMP,469,469__M_Left_index_finger.BMP,469,1,0.99999995012261,0.2
../Real\469__M_Left_little_finger.BMP,469,469__M_Left_little_finger.BMP,469,1,0.9999999506947962,0.2
../Real\469__M_Left_middle_finger.BMP,469,469__M_Left_middle_finger.BMP,469,1,0.9999999861950605,0.2
../Real\469__M_Left_ring_finger.BMP,469,469__M_Left_ring_finger.BMP,469,1,0.9999999682257787,0.2
../Real\469__M_Left_thumb_finger.BMP,469,469__M_Left_thumb_finger.BMP,469,1,0.9999999811226742,0.2
../Real\469__M_Right_index_finger.BMP,469,469__M_Right_index_finger.BMP,469,1,0.9999999825113625,0.2
../Real\469__M_Right_little_finger.BMP,469,469__M_Right_little_finger.BMP,469,1,0.9999999622256172,0.2
../Real\469__M_Right_middle_finger.BMP,469,469__M_Right_middle_finger.BMP,469,1,0.9999999634676179,0.2
../Real\469__M_Right_ring_finger.BMP,469,469__M_Right_ring_finger.BMP,469,1,0.999999974053943,0.2
../Real\469__M_Right_thumb_finger.BMP,469,469__M_Right_thumb_finger.BMP,469,1,0.9999999684551009,0.2
../Real\46__M_Left_index_finger.BMP,46,46__M_Left_index_finger.BMP,46,1,0.9999999575783323,0.2
../Real\46__M_Left_little_finger.BMP,46,46__M_Left_little_finger.BMP,46,1,0.9999999738846079,0.2
../Real\46__M_Left_middle_finger.BMP,46,46__M_Left_middle_finger.BMP,46,1,0.9999999391992762,0.2
../Real\46__M_Left_ring_finger.BMP,46,46__M_Left_ring_finger.BMP,46,1,0.9999999865684931,0.2
../Real\46__M_Left_thumb_finger.BMP,46,46__M_Left_thumb_finger.BMP,46,1,0.9999999813595575,0.2
../Real\46__M_Right_index_finger.BMP,46,46__M_Right_index_finger.BMP,46,1,0.9999999673597744,0.2
../Real\46__M_Right_little_finger.BMP,46,46__M_Right_little_finger.BMP,46,1,0.9999999845830913,0.2
../Real\46__M_Right_middle_finger.BMP,46,46__M_Right_middle_finger.BMP,46,1,0.9999999747056677,0.2
../Real\46__M_Right_ring_finger.BMP,46,46__M_Right_ring_finger.BMP,46,1,0.9999999283604868,0.2
../Real\46__M_Right_thumb_finger.BMP,46,46__M_Right_thumb_finger.BMP,46,1,0.9999999520546083,0.2
../Real\470__F_Left_index_finger.BMP,470,470__F_Left_index_finger.BMP,470,1,0.9999999778589727,0.2
